user_id,num_topics,tweets_per_day,delta_following_changes,delta_followers_changes,delta_bio_changes,activity_level,kmeans_cluster,pca1,pca2
@thesiriusreport,4,1.0833333333333333,0,0,0,medium,1,-0.3406527692587917,-0.2913533210359781
@BESTASS19747611,4,6.666666666666667,0,0,0,high,1,-0.19701218364004083,0.010566524006505257
@BJul1989,4,1.037037037037037,0,0,0,medium,1,-0.3418438188907879,-0.29385680233815453
@Blubaycrab,4,3.1666666666666665,22,46,-10,medium,1,0.24906459550647503,-0.6085252824637029
@Aura_displays,4,1.7837837837837838,0,0,0,medium,1,-0.32263251023199396,-0.25347632555061617
@AsianetNewsHN,4,9.75,0,0,0,high,1,-0.11768827814908889,0.17729837873145873
@ntnhu0811,4,15.0,-1,8,0,high,1,0.031390501691979475,0.453678497753572
@jrcryptex,4,8.5,0,0,0,high,1,-0.14984661821298834,0.10970438357269381
@jcmittelstaedt,4,4.0,0,0,0,medium,1,-0.2656166424430263,-0.13363399899885997
@BuyBTCcoinX,4,2.75,2,53,0,medium,1,-0.17312858153994826,-0.2676460942144304
@Buydirectsports,4,3.409090909090909,0,0,0,medium,1,-0.2808187668368696,-0.1655875239830034
@BarranPressE,4,2.617647058823529,0,0,0,medium,1,-0.3011799832195739,-0.2083850054097294
@mopargal1969,4,2.0,1,77,0,medium,1,-0.14300718957374584,-0.3346035105274216
@jgoldbeck,4,9.0,0,0,0,high,1,-0.13698328218742856,0.13674198163619977
@prgraysharbor,4,3.952380952380953,0,0,0,medium,1,-0.2668417220645081,-0.13620900833824146
@katynotie,4,1.6666666666666667,0,0,0,medium,1,-0.3256455438956386,-0.2598094566285545
Cloud-4 (Head of Communications for @cloudlandai),4,2.5,0,0,0,medium,1,-0.3042066505197056,-0.21474679318937787
@nenshi,4,1.6666666666666667,0,0,0,medium,1,-0.3256455438956386,-0.2598094566285545
@massrealty,3,1.3076923076923077,0,0,0,medium,1,-0.4601363538305904,-0.44916787556475973
@ShawandaTo57394,3,11.071428571428571,-1,-2,0,high,1,-0.21706081417704065,0.08309739129264364
@Timodc,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@EastBerkspsc,3,2.727272727272727,0,0,0,medium,1,-0.4236152739258543,-0.3724037859578827
@thatbloodyMikey,3,1.3333333333333333,0,0,0,medium,1,-0.4594766955728694,-0.44778133207432363
@onepitchsaas,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@BigWayneConley,3,2.0,0,0,0,medium,1,-0.44232558087212304,-0.4117312013229823
@BikGaiHaiDuniya,3,1.15,0,0,0,medium,1,-0.4641932521155747,-0.4576951180309425
@Taju___,3,1.0704225352112675,-4,5,0,medium,1,-0.46992747164284004,-0.46018619753348805
@DePIN_Union,3,3.0,0,0,0,medium,1,-0.41659890882100353,-0.35765600519597035
@AiMoisey,3,1.8478260869565213,-320,64,0,medium,1,-1.4846525373354986,0.12162049557310751
@aashisjo,3,4.0,0,0,0,medium,1,-0.390872236769884,-0.3035808090689584
@kyledcheney,3,1.1666666666666667,0,0,0,medium,1,-0.463764474248056,-0.45679386476215894
@bgcoalition2020,3,3.0,19,3,0,medium,1,-0.33989707076856784,-0.39783905162293837
@DVKirichenko,3,1.25,0,0,0,medium,1,-0.4616205849104627,-0.45228759841824123
@seanspicershow,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@akhbaralyawm,3,6.0,3,22,0,high,1,-0.27967754464414446,-0.22718471577830596
@BowinnMa,3,4.0,0,0,0,medium,1,-0.390872236769884,-0.3035808090689584
@DastDn,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@shelia_hunt,3,1.6153846153846154,1,125,0,medium,1,-0.1719497244708647,-0.5820075486731618
@UltraDane,3,2.25,0,0,0,medium,1,-0.43589391285934315,-0.3982124022912293
@DrMedicalBiz,3,1.1521739130434785,0,0,0,medium,1,-0.46413732456763745,-0.4575775632567533
@TomClark1565949,3,1.1666666666666667,0,0,0,medium,1,-0.463764474248056,-0.45679386476215894
@TowneRealty,3,27.714285714285715,-1,-3,0,high,3,0.20889184825388685,0.9842435528172998
@Adventurou79382,3,2.333333333333333,0,0,0,medium,1,-0.4337500235217499,-0.3937061359473117
@XNN24News,3,6.333333333333333,0,0,0,high,1,-0.33084333531727167,-0.17740535143926395
@Dina1066593,3,1.6,0,0,0,medium,1,-0.45261624969257086,-0.4333612797737871
@IanLJones98,3,1.3333333333333333,0,0,0,medium,1,-0.4594766955728694,-0.44778133207432363
@MichaelEMann,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@MergedMatches,3,46.0,9,2,0,high,3,0.7272614557202329,1.9478599656675608
@wirelyss,3,3.0,0,0,0,medium,1,-0.41659890882100353,-0.35765600519597035
@Malinowski,3,3.0,0,0,0,medium,1,-0.41659890882100353,-0.35765600519597035
@NLJacky,3,1.0465116279069768,21,20,0,medium,1,-0.3451633744777685,-0.5273981117431874
@Mylovanov,3,2.333333333333333,0,0,0,medium,1,-0.4337500235217499,-0.3937061359473117
@MsPacNWer,3,2.5,55,4,-2,medium,1,-0.14715300347414098,-0.5621043040043178
@3SportsGh,3,11.333333333333334,0,0,0,high,1,-0.2022099750616739,0.09297062919579588
@MikieSherrill,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@Julietteelo,3,3.25,-1,14,0,medium,1,-0.38287749757358863,-0.35873425127380404
@Justin_smith761,3,28.75,330,14,0,high,3,1.4937385226407196,0.38184357952355047
@MahmoudAlj22095,3,1.2,0,0,0,medium,1,-0.4629069185130187,-0.45499135822459186
@MagicNewton,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@yashar,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@yedi24yanki,3,195.0,1,0,0,high,9,4.526609695637185,10.022853132548507
@LongDesertTrain,3,8.0,0,0,0,high,1,-0.28796554856540574,-0.08728002456091065
@RichardWellings,3,2.0,0,0,0,medium,1,-0.44232558087212304,-0.4117312013229823
@transjewtalian,3,3.0,0,0,0,medium,1,-0.41659890882100353,-0.35765600519597035
@Ramos_claa,3,8.0,0,0,0,high,1,-0.28796554856540574,-0.08728002456091065
@Race2Extinct,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@maxfawcett,3,2.0,0,0,0,medium,1,-0.44232558087212304,-0.4117312013229823
@SarahNLynch,3,4.0,0,0,0,medium,1,-0.390872236769884,-0.3035808090689584
@Sandbagger_01,3,2.0,0,0,0,medium,1,-0.44232558087212304,-0.4117312013229823
@SacksDisa,3,3.0,0,0,0,medium,1,-0.41659890882100353,-0.35765600519597035
@SCMagazine,3,6.307692307692308,20,0,0,high,1,-0.2577515807102942,-0.21736226776604148
@Robyn_NSanders,3,7.0,0,0,0,high,1,-0.3136922206165253,-0.1413552206879226
@HansMahncke,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@Healthy_Mgz,3,3.5625,0,2,0,medium,1,-0.3977023252382673,-0.3295995021961552
@Nitin_Author,3,2.0,0,0,0,medium,1,-0.44232558087212304,-0.4117312013229823
@mitchcasspari,3,12.235294117647058,0,152,0,high,1,0.15731959634192366,-0.03767607093737832
@PardueSuzanne,3,3.0,0,0,0,medium,1,-0.41659890882100353,-0.35765600519597035
@PeterKellyBC,3,1.6666666666666667,0,0,0,medium,1,-0.4509011382224962,-0.4297562666986529
@deshawnmarie,3,16.5,4,0,0,high,1,-0.05453855355794993,0.36464506795142254
@detous,3,2.5,5,6,0,medium,1,-0.3977483999684444,-0.401418580933449
@devaramkelawan4,3,7.714285714285714,3,20,0,high,1,-0.2400000088247781,-0.1321235847389421
@rparmar_BC,3,1.5,0,0,0,medium,1,-0.4551889168976828,-0.4387687993864882
@rkmaurya_ra,3,1.7826086956521738,1,-28,0,medium,1,-0.5061853927783497,-0.39236406988090744
@America1stLegal,3,1.25,0,0,0,medium,1,-0.4616205849104627,-0.45228759841824123
@AmiDar,3,2.5,0,0,0,medium,1,-0.42946224484656326,-0.3846936032594763
@chrisjollyhale,3,3.0,0,0,0,medium,1,-0.41659890882100353,-0.35765600519597035
@climate,3,2.0,0,0,0,medium,1,-0.44232558087212304,-0.4117312013229823
@cryptojack,3,1.1,0,0,0,medium,1,-0.46547958571813064,-0.460398877837293
@saxshanti1,3,6.75,2,0,0,high,1,-0.3127487473428353,-0.15873105700330972
@radhikakad11484,3,20.0,0,0,0,high,1,0.020754516048028818,0.5616223289632326
@eric16_oates,3,1.46,39,20,0,medium,1,-0.2681494231537514,-0.5397519824787256
@prostockmarkets,3,1.3804347826086956,0,2,0,medium,1,-0.4538396014802483,-0.44759510678852094
@qwiket_nba,3,28.33333333333333,0,7,0,high,3,0.25063210674629327,1.0039861814792967
@ChrisbobZ6,3,16.6,0,0,0,high,1,-0.0667161689257776,0.37776666213139215
@jillpromoli,3,4.0,0,0,0,medium,1,-0.390872236769884,-0.3035808090689584
@global_combats,3,1.1384615384615384,0,28,0,medium,1,-0.40253547057580924,-0.49137019010444627
@bleak,3,6.8,65,69,0,high,1,0.07352844089587976,-0.35897139297763875
@bobhillbrain,3,4.75,2,0,0,medium,1,-0.3642020914450744,-0.2668814492573336
@DPACSheffield,3,1.2,0,0,0,medium,1,-0.4629069185130187,-0.45499135822459186
@NurseLJohn707,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ghadaa231,2,1.2,0,0,0,medium,1,-0.5881625128398764,-0.6249381682946904
@wabbey,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@NiqabNancy,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@givegoodwood,2,2.0,1,1,0,medium,1,-0.5616809392787552,-0.5847869274457125
@HaltTrade,2,6.25,0,63,0,high,1,-0.318844906531308,-0.42622346473459694
@Hamadashoo,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@PalestineChron,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@PaliNewsNetwork,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@realpublicius,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@HaithamElmasri1,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@Charles21072004,2,1.09375,0,7,0,medium,1,-0.5754073148063729,-0.6389464397588874
@7thskycrap,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@wakeupnj,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@walidmahmodrouk,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@no_filter_Yamba,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@OctaWorldwide,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@AnastasiaA99469,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@OngManley,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Harri_Est,2,5.0,0,0,0,medium,1,-0.49040115904562215,-0.41945242301204494
@Analyst_G,2,1.3333333333333333,0,0,0,medium,1,-0.5847322898997271,-0.6177281421444222
@My_My_Johnson,2,2.1818181818181817,7,117,0,medium,1,-0.2782087665518561,-0.7234522851098284
@HuffPost,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@IGU_Andrew,2,1.1571428571428573,0,-8,0,medium,1,-0.6069664067151358,-0.6178124974136173
@MouthieMountie,2,5.0,0,0,0,medium,1,-0.49040115904562215,-0.41945242301204494
@halfpint9606,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@BSonblast,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@mtzmtr73902,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@CayXBT,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@5ohal,2,2.727272727272727,0,0,0,medium,1,-0.548870868252712,-0.5423505960279812
@Heroiam_Slava,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@gomichild,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@NellSusss,2,5.0,0,0,0,medium,1,-0.49040115904562215,-0.41945242301204494
@HockeyCanada,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@HomanNews,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@arviman3,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@RachelCDailey,2,1.3333333333333333,0,0,0,medium,1,-0.5847322898997271,-0.6177281421444222
@michaelt5656,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@ok_post_guy,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@ReadeAlexandra,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@univrsle,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@GichuhoMungai,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@GigiLevangie,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@redsarah99,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@GamingBlomp,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@trisha_g223,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@RealLyndaCarter,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@redhotcyber,2,1.7083333333333333,1,45,0,medium,1,-0.4718272797727405,-0.6524963457252648
@redgeo,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@BullishBanterS,2,8.833333333333334,0,27,0,high,1,-0.3320402870375813,-0.24403490128382546
@GeauxSeeTheLady,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@gaspworld,2,2.0,1,2,0,medium,1,-0.5594682740017645,-0.5859673248565271
@athyy_9,2,1.675,-1,-40,0,medium,1,-0.6681365253384579,-0.5501080350599604
@blkprofcct,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Pl4ntbased,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@PlayBoiNewz,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@PattyMurray,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@PeteRicketts,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@PsuLionInsider,2,1.2,4,95,0,medium,1,-0.3632090289528193,-0.7447899968893413
@fjimenezmotte,2,2.0,8,9,0,medium,1,-0.518166622560185,-0.6077297372249485
@GrandpaHarris65,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@PreetiRel,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@PressTV,2,1.2307692307692308,0,0,0,medium,1,-0.5873709229306112,-0.6232743161061669
@fred_guttenberg,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@neontaster,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@jannarden,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ipl_debate,2,2.4615384615384617,54,24,0,medium,1,-0.30347454517753963,-0.6891897730829003
@JamesFLoveIV,2,6.0,0,0,0,high,1,-0.4646744869945026,-0.365377226885033
@LawyerAdamHouda,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@LeagueFreak,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@LegionHoops,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@indica,2,5.0,0,0,0,medium,1,-0.49040115904562215,-0.41945242301204494
@JONDONI_CRYPTO,2,2.186311787072244,185,151,0,medium,1,0.45352503287034296,-1.1066191227355306
@jbtwickens,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@CWitvrouwen,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@inartfairNYK,2,1.2923076923076924,6,0,0,medium,1,-0.5636623192526712,-0.6315177235800224
@JagrupBrar1,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@LizCrokin,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@CTVVancouver,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@javerias,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@jasonlavin,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@istschan,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@KKTCbetofficial,2,3.393939393939394,0,1,0,medium,1,-0.529507088274975,-0.5074808626874545
@JohnCDavisMusic,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@jackvlloyd,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
Yan is GIRL SO CONFUSING @ CONCLAVE,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@0xGumshoe,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Jaybefaunt,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Kkjj296779Kkjj,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@profplum99,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@KamalaHQ,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@yieldsearcher,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@KevinVuongxMP,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@KathrynMathias1,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@JeffreyRWRath,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@MeghUpdates,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Ibnalbarrr,2,4.1,1,0,45,medium,8,-2.0993169781955148,1.028914562368822
@hkdc_us,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@wlwLeoanzu,2,4.125,9,52,0,medium,1,-0.36466526689772055,-0.545505552761891
@2waytvapp,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@McrDPAC,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@MeachamDr,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@Mediaite,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@MmokomabasiJ,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@heavyed65,2,4.5,-1655,5,0,medium,11,-6.595130583240027,2.739306344077626
@ILA_NewsX,2,1.6666666666666667,0,0,0,medium,1,-0.576156732549354,-0.5997030767687515
@INDIEWASHERE,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Monetaryguy589,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Mike_Honey_,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@CarlBovisNature,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Carinanq1,2,2.0,-15,-23,0,medium,1,-0.6737860362182909,-0.5256010913170901
@sfcshepherd2,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@barry_halverson,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@xDora_ai,2,1.3333333333333333,0,0,0,medium,1,-0.5847322898997271,-0.6177281421444222
@MadDogBrit,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ralakbar,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@InvariantPersp1,2,5.25,9,12,0,high,1,-0.42422937191983945,-0.4374550606864202
@MarketProphit,2,18.0,0,0,0,high,1,-0.15595442238106802,0.28352512663911034
@InfiniteWorm,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@xntrix2022,2,12.0,59,54,-28,high,1,1.0157268666321149,-1.1511383113971736
@shalimar_street,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@hosun_chung,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@MannieMighty1,2,1.6666666666666667,0,0,0,medium,1,-0.576156732549354,-0.5997030767687515
@icantell10,2,2.0,2,27,0,medium,1,-0.5004640714337618,-0.6174057787687081
@InvestingCanons,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@ayusha258,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@MarkJCurran,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@cryptoalexreal,2,13.875,0,569,0,high,1,0.9969295980157775,-0.6111811841382957
@cosmocatoo,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@colonelhogans,2,1.3333333333333333,0,0,0,medium,1,-0.5847322898997271,-0.6177281421444222
@CrazyVibes_1,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@looselyrelevant,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@lista_dao,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@stphnmaher,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@Coste1Costello,2,1.3333333333333333,0,0,0,medium,1,-0.5847322898997271,-0.6177281421444222
@TomCruise,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@straightozero,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@Use_Yandex,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@DrAsifOfficial,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@osstf,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@paulapeters2,2,4.0,0,0,0,medium,1,-0.5161278310967417,-0.4735276191390569
@UNGeneva,2,1.25,0,0,0,medium,1,-0.5868761792373204,-0.6222344084883398
@USAFDoc7,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@DA_LarryKrasner,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@pjd3733,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@luluonti,2,2.433333333333333,1,19,0,medium,1,-0.5107047397374374,-0.5826014958520026
@darkjournalist,2,1.25,0,0,0,medium,1,-0.5868761792373204,-0.6222344084883398
@TheMoonCarl,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@EddeRoger,2,4.0,0,0,0,medium,1,-0.5161278310967417,-0.4735276191390569
@Daniel_E_Park,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@samj_jane,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Dukeygotit,2,1.5675675675675675,0,28,0,medium,1,-0.5167515948166981,-0.638113007491353
@BourdoPeggy,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@TheSpinFixer,2,11.76923076923077,0,1,0,high,1,-0.31403871373028364,-0.054585338947701664
@BoldlygoSeattle,2,1.625,56,51,0,medium,1,-0.25787879207046877,-0.7701535218340085
@cb_grl,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@caslernoel,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@DeesaRoberts,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@DiMartinoBooth,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@Yusuf_Faqiri,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ZarinaZabrisky,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@karma44921039,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Davincij15,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@CupofJoeintheD2,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@DavidWSWSarts,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@picks_joy,2,5.193548387096774,4,13,0,high,1,-0.44190687199094136,-0.43204549692757754
@clankfun,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@lawandorderto,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Doctor_Fill,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@VioletDante,2,4.0,0,0,0,medium,1,-0.5161278310967417,-0.4735276191390569
@WDelmasH,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Ahmad_Salman_T,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@DonnaLouise1212,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@WPLGLocal10,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@stefen_rosner,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@jxwaly,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@DonaldBestCA,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@Diana_Gibson_BC,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@chainlink,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@speakoutsister,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@CryptoKaleo,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@stacycay,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@WolfGreenwood,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@BoSnerdley,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@DingerBetTips,2,3.0454545454545454,0,86,3,medium,1,-0.45635918747232646,-0.5267281504333355
@k1myojong,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@WevolverApp,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@WinJose8,2,4.0,0,1,0,medium,1,-0.5139151658197509,-0.47470801654987144
@Daniel7Prinsloo,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@anjewla90,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ClaFrancavilla,2,5.0,0,0,0,medium,1,-0.49040115904562215,-0.41945242301204494
@SMWKaduna,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@FjRoebersen,2,1.3333333333333333,0,0,0,medium,1,-0.5847322898997271,-0.6177281421444222
@duaazhar98,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@aniaalicia,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@thgreatdeceiver,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@martinwalsh__,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@mattyglesias,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@ScienceAlert,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@SeeRacists,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
